VendorStockCode,RRPEx,DealerEx
SLLNE1390RA36,35.55,33.3
SLLNE1390RQ12,23.05,20.32
SLLNE1390RR12,17.29,15.24
SLLNE1390RU12,8.75,8.2
SLLNE1390RU24,17.5,16.4
SLLNE1390RU36,26.25,24.58
SLM2008PT-AU-24X7X2,6.49,4.87
SLM2008PT-AU-24X7X4,5.19,3.89
SLM2008PT-AU-9X5X4,4.71,3.53
SLM2008PT-AU-9X5XNBD,4.23,3.17
SLM2016T-AU-24X7X2,5.72,4.29
SLM2016T-AU-24X7X4,4.57,3.43
SLM2016T-AU-9X5X4,4.15,3.11
SLM2016T-AU-9X5XNBD,3.73,2.8
SLM2024T-AU-24X7X2,7.71,5.78
SLM2024T-AU-24X7X4,6.17,4.63
SLM2024T-AU-9X5X4,5.6,4.2
SLM2024T-AU-9X5XNBD,5.03,3.77
SLM2048T-AU-24X7X2,21.17,15.88
SLM2048T-AU-24X7X4,16.95,12.71
SLM2048T-AU-9X5X4,15.35,11.51
SLM2048T-AU-9X5XNBD,13.81,10.36
SLM248PT-AU-24X7X2,6.44,4.83
SLM248PT-AU-24X7X4,5.15,3.86
SLM248PT-AU-9X5X4,4.67,3.5
SLM248PT-AU-9X5XNBD,4.2,3.15
8821,60.0,43.0
SLR-HCM,17.43,11.6
SLR-HCMP-1,17.43,11.6
SLR-MH50,32.38,21.6
SLR-VC12-25,22.68,15.65
SLR-VC12-50,45.4,30.35
SLSATAF20,16.39,11.33
SM21BMU31C3,71.74,48.06
SM21BMU31CI3,81.99,59.35
SM22BU31C3R,118.89,79.4
SM2DUPE11,2284.71,1512.23
SM2NGFFMBU33,56.36,36.72
SM311LM,29.0,25.2
SM311LS,27.0,23.4
SM31FH-TQG,210.85,155.0
SM321A,29.0,25.2
SM321A-2,24.0,20.8
SM321B,27.0,23.4
SM321B-2,24.0,20.8
SM331T,29.0,25.2
SM35-TQG,210.85,155.0
SM35-XLR,339.53,247.0
SM5110-LR,57.0,49.5
SM5110LSA-10,59.0,51.2
SM5110LSB-10,59.0,51.2
SM5110-SR,39.0,33.9
SM5220-1M,39.0,33.9
SM5220-3M,49.0,42.5
SM5310-T,74.0,64.2
SM6110-LR,109.0,94.6
SM6110-SR,69.0,59.9
SM6220-1M,59.0,51.2
SM9110-SR4,129.0,112.0
SM9220-1M,109.0,94.6
SM-A165FZKAATS,271.82,179.0
SM-A176BZKCATS,317.27,229.0
SM-A176BZKCSTS,317.27,289.0
SM-A266BZKDXSA,453.64,389.0
SM-A366BZKASTS,499.09,429.0
SM-A376BZAAATS,544.55,482.0
SM-A376BZAASTS,544.55,482.0
SM-A566BZKKSTS,635.45,549.0
SM-A576BDBIATS,771.82,683.0
SM-A576BDBOATS,680.91,603.0
SM-A576BDBOSTS,680.91,603.0
651203,4695.0,4350.0
651156,1644.0,1315.0
651158,1789.0,1431.0
651289,3181.0,2545.0
1206656,1776.0,1465.0
510102001604,202.0,149.0
510102001603,364.0,270.0
510102001602,506.0,375.0
1206679,3859.0,3184.0
510102001586,452.0,335.0
510102001583,814.0,603.0
510102001582,1131.0,838.0
SMB-1P,5.2,3.61
SMB-2P,6.5,4.51
SMBIP10,172.2,118.0
SMBIP374004,130.2,89.0
SMBIP374005,126.0,86.0
SMBIP43,144.9,98.0
SMC1000I-2UC,1125.0,776.0
SMC1000I-2UC-CYGNETT,1125.0,776.0
SMC1000IC,999.0,720.0
SMC1000IC-CYGNETT,999.0,720.0
SMC1500I-2UC,1700.0,1185.0
SMC1500I-2UC-CYGNETT,1700.0,1185.0
SMC1500IC,1225.0,840.0
SMC1500IC-CYGNETT,1225.0,840.0
SMC2000I,2175.0,1499.0
SMC2000I-2U,2525.0,1804.0
SMC2000I-2U-CYGNETT,2525.0,1804.0
SMC2000I-CYGNETT,2175.0,1499.0
SMC3000I,3025.0,2134.0
SMC3000I-CYGNETT,3025.0,2134.0
SMC3000RMI2U,3150.0,2428.0
SMC3000RMI2U-CYGNETT,3150.0,2428.0
SMDOS2LCLC2M,49.99,36.94
S116238,772.0,386.0
SM-F322,2608.0,1304.0
SM-F761BZKAATS,1362.73,1278.0
SM-F761BZKEATS,1453.64,1364.0
SM-F766BZKAATS,1635.45,1534.0
SM-F766BZKEATS,1817.27,1705.0
SM-F966BZKAATS,2635.45,2472.0
SM-F966BZKEATS,2817.27,2643.0
SM-F966BZKFATS,3226.36,3027.0
SMFIBLCLC1,32.79,21.68
SMFIBLCLC4,37.91,24.74
SMFIBLCLC7,40.99,26.72
SMFIBLCSC10,47.14,34.36
SMFIBSCSC2,10.99,7.8
SM-G556BZKDSTS,544.55,482.0
SM-G736BZKAXSA,817.27,499.0
SM-G736BZKAXSA-SMARTCASE,999.0,729.9
SM-G766BZKDSTS,908.18,804.0
SM-L330NDAAXSA,635.45,569.0
SMPPE-365,1220.0,750.0
SMPRE-365,1536.0,941.0
SM-S731BZKAATS,999.09,937.0
SM-S731BZKASTS,999.09,937.0
SM-S731BZKEATS,1090.0,1023.0
SM-S942BZKEATS,1409.0,1321.0
SM-S942BZKESTS,1408.18,1321.0
SM-S942BZKFATS,1681.0,1449.0
SM-S947BLBAATS,1681.91,1549.0
SM-S947BZKEATS,1953.64,1727.0
SM-S948BLBEATS,2271.82,2131.0
SM-S948BZKAATS,2000.0,1869.0
SM-S948BZKASTS,1999.09,1875.0
SM-S948BZKEATS,2271.82,2131.0
SM-S948BZKFATS,2680.91,2515.0
SMT1000IC,1375.0,949.0
SMT1000IC-CYGNETT,1375.0,949.0
SMT1000RMI2UC,1475.0,1050.0
SMT1000RMI2UC-CYGNETT,1475.0,1050.0
SMT1500IC,1750.0,1199.0
SMT1500IC-CYGNETT,1750.0,1199.0
SMT1500RMI1U,2475.0,1780.0
SMT1500RMI1U-CYGNETT,2475.0,1780.0
SMT1500RMI2UC,2350.0,1680.0
SMT1500RMI2UC-CYGNETT,2350.0,1680.0
SMT1500RMI2UNC,3625.0,2797.0
SMT1500RMI2UNC-CYGNETT,3625.0,2797.0
SMT2200IC,3025.0,2099.0
SMT2200IC-CYGNETT,3025.0,2099.0
SMT2200RMI2UC,3525.0,2400.0
SMT2200RMI2UC-CYGNETT,3525.0,2400.0
SMT2200RMI2UNC,4800.0,3714.0
SMT3000IC,4250.0,3069.0
SMT3000IC-CYGNETT,4250.0,3069.0
SMT3000RMI2UC,4300.0,3029.0
SMT3000RMI2UC-AP9641,5425.0,3828.0
SMT3000RMI2UC-CYGNETT,4300.0,3029.0
SMT3000RMI2UNC,5575.0,4319.0
SMT750IC,909.0,637.0
SMT750RMI2UC,1075.0,765.0
SMT750RMI2UNC,2350.0,1815.0
SMT750RMI2UNC-NMC,2263.88,1815.0
SMTL1000RMI2UC,3150.0,2200.0
SMTL1500RMI3UC,4025.0,2845.0
SMTL2200RMI2UC,4675.0,3300.0
SMTL2200RMI2UCNC,5525.0,4275.0
SMTL2200RMI2UCNC-WTY,5289.76,4275.0
SMTL2USF,22.99,18.0
SMTL3000RMI2UC,5200.0,3600.0
SMTL3000RMI2UCNC,6000.0,4633.0
SMTL3USF,22.99,18.0
SMTL750RMI2UC,2200.0,1525.0
SMV1000CAI,569.0,399.0
SMV1500CAI,739.0,540.0
SMV2000CAI,1275.0,899.0
SMV3000CAI,1800.0,1340.0
SMV750CAI,459.0,286.0
SMX039-2,309.99,237.0
SMX040,179.99,136.0
SMX1000I,1725.0,1196.0
SMX1200XLHG,1700.0,1033.15
SMX1200XLHGL,4145.0,2519.07
SMX120BP,1725.0,1199.0
SMX120RMBP2U,2550.0,1820.0
SMX1500RMI2U,2550.0,1780.0
SMX1500RMI2U-CYGNETT,2550.0,1780.0
SMX1500RMI2UNC,3650.0,2575.0
SMX1500RMI2UNC-CYGNETT,3650.0,2575.0
SM-X-16FXS/2FXO,15602.11,7489.01
SM-X-16FXS/2FXO=,17942.42,8612.36
SM-X-1T3/E3,30930.15,13303.06
SM-X-1T3/E3=,33666.75,15486.71
SM-X200NZAEXSA,344.55,300.0
SMX2200HV,3475.0,2399.0
SMX2200HVNC,4750.0,3676.0
SMX2200RMHV2U,3950.0,2799.0
SM-X230NZAAXSA,363.0,319.0
SM-X230NZAEXSA,499.0,442.0
SM-X236BZAAATS,499.0,439.0
SM-X236BZAEATS,635.0,539.0
SMX3000HV,4575.0,3239.0
SMX3000HVNC,5625.0,3998.0
SMX3000RMHV2U,5175.0,3660.0
SMX3000RMHV2U-CYGNETT,5175.0,3660.0
SMX3000RMHV2UNC,5950.0,4285.0
SMX3000RMHV2UNC-CYGNETT,5950.0,4285.0
SM-X300NZGAS03,772.0,683.0
SM-X300NZGES03,908.0,804.0
SM-X306BZGASTS,954.0,844.0
SM-X306BZGESTS,1090.0,965.0
SM-X350NZGAS03,999.0,885.0
SM-X350NZGES03,1135.0,1005.0
SM-X356BZGASTS,1181.0,999.0
SM-X356BZGESTS,1317.0,1166.0
SM-X400NZAAXSA,545.0,479.0
SM-X400NZAEXSA,726.0,637.0
SM-X406BZAAATS,726.0,637.0
SM-X406BZAEATS,908.0,804.0
SMX48RMBP2U,1325.0,925.0
SM-X-4X1G-1X10G,27545.5,13221.84
SM-X520NZAAXSA,772.0,680.0
SM-X520NZAEXSA,954.0,844.0
SM-X526BZAAATS,954.0,844.0
SM-X526BZAEATS,1135.0,1005.0
SM-X620NZAAXSA,999.0,885.0
SM-X620NZAEXSA,1181.0,1046.0
SM-X626BZAAATS,1181.0,1046.0
SM-X626BZAEATS,1363.0,1207.0
SM-X-6X1G,27545.5,13221.84
SMX700HG,1463.0,889.12
SMX700HGL,3092.0,1879.12
SM-X730NZAAXSA,1272.0,1125.0
SM-X730NZAEXSA,1545.0,1368.0
SM-X730NZAIXSA,1863.0,1649.0
SM-X736BZAAATS,1499.0,1327.0
SM-X736BZAEATS,1772.0,1569.0
SM-X736BZAIATS,2090.0,1849.0
SMX750I,1275.0,880.0
SM-X-8FXS/12FXO=,22363.0,10734.24
SM-X-8FXS/12FXO-RF,11441.33,5491.84
SM-X930NZAAXSA,1908.0,1690.0
SM-X930NZAEXSA,2226.0,1971.0
SM-X930NZAIXSA,2681.0,2374.0
SM-X936BZAAATS,2135.0,1891.0
SM-X936BZAEATS,2454.0,2172.0
SM-X936BZAIATS,2908.0,2575.0
SM-X-PVDM-500,58151.63,27912.78
SM-X-PVDM-500=,58151.63,27912.78
SN0108CO-AXA-U,3380.91,2988.08
SN0116CO-AXA-U,4317.27,3815.23
SN0132CO-AXA-U,5480.91,4849.17
SN0132CO-AX-U,4417.27,3906.12
SN0148CO-AXA-U,8617.27,7619.1
SN1148CO-AX-U,8062.73,7129.01
SN3001-AX-U,208.18,183.12
SN3001P-AX,253.64,221.87
SN3002-AX-U,299.09,260.63
SN3002P-AX,353.64,309.08
SN3401-AX-U,253.64,221.87
SN9108CO-AXA-U,2399.09,2118.54
SN9116CO-AXA-U,3399.09,3007.72
SNANOC4D-LAPTOP-LOCK,49.19,42.83
SNBLC4D-LAPTOP-LOCK,43.04,37.1
SNBLK-LAPTOP-LOCK,45.09,39.0
SNS-3715-K9,41988.76,20154.6
SNS-3755-K9,95552.02,45864.97
SNS-3795-K9,195683.0,93927.89
SNS-3815-K9,63313.7,30390.57
SNS-3855-K9,157430.0,75566.18
SNS-NVMEG4-M960-D,2788.18,1338.32
SNS-PSU1-1200W-D2,1109.7,532.65
SNS-SD960GM2NK9,7018.41,3368.84
SNS-TPM-002C,195.74,93.95
SOA010-ME-00,78.0,49.0
SO-ARU-SFP-LX,296.0,113.0
SO-ARU-SFPP-LR,780.0,399.0
SO-ARU-SFPP-LRM,1048.0,699.0
SO-ARU-SFPP-SR,464.0,272.0
SO-ARU-SFP-RJ45,520.0,230.0
SO-ARU-SFP-SX,296.0,113.0
SO-CIS-SFP-LX,296.0,93.0
SO-FOR-SFP-L80D-D9280,2555.4,802.96
SO-HPE-SFP28-SR3,542.44,271.22
SO-HPE-SFP-L80D-D9280,2555.4,802.96
SO-HPE-SFP-LX,186.0,93.0
SO-HPE-SFPP-SR,413.04,206.52
SO-HPE-SFP-SX,186.0,93.0
SOINT2/WH/HI-LO,64.2,42.8
SO-JUN-EX-SFP-LX,296.0,296.0
SOW5-SBID-65,665.0,350.0
SOW5-SBID-75,832.0,441.0
SOW5-SBID-86,1165.0,617.0
8717,20.0,14.75
SP100-AT,271.82,243.28
SP111,189.0,128.0
SP-2BAY-ADAPTOR-90W,99999.0,99.0
SP3570-1055,207.72,129.9
S7000A,110.59,69.2
S3370A,25.6,17.6
S1587A,84.4,65.5
S113849,84.78,53.1
SP3782EL-252,109.43,68.5
SP-469U-S-PSU,99999.0,449.0
SP-4BAY-PSU,99999.0,149.0
SP-5200,99.0,99.0
SP6030,899.0,653.8
SP-6BAY-PSU,99999.0,155.0
SP6TAEK9-15501SY,60730.55,29150.66
SP-8BAY2U-S-PSU,99999.0,499.0
SP9030,1099.0,799.3
1308167,126.0,101.0
1308169,149.0,119.0
1308171,253.0,202.0
1308173,276.0,221.0
SPA-1X10GE-L-V2EP,16362.29,7853.9
SP-A2-CCTV-SDXC-128GB,260.0,102.0
SP-A2-CCTV-SDXC-256GB,250.0,125.0
SP-A2-CCTV-SDXC-512GB,400.0,299.0
SPA-2X1GE-V2-24X7X2,66.49,49.87
SPA-2X1GE-V2-24X7X4,53.21,39.91
SPA-2X1GE-V2-9X5X4,48.21,36.16
SPA-2X1GE-V2-9X5XNBD,33.25,24.94
SPA-2XT3/E3-24X7X2,68.83,51.62
SPA-2XT3/E3-24X7X4,55.07,41.3
SPA-2XT3/E3-9X5X4,49.93,37.45
SPA-2XT3/E3-9X5XNBD,34.41,25.81
SPA-5X1GE-V2-24X7X2,119.71,89.78
SPA-5X1GE-V2-24X7X4,95.77,71.83
SPA-5X1GE-V2-9X5X4,86.79,65.09
SPA-5X1GE-V2-9X5XNBD,59.85,44.89
SPA-8X1FE-TX-V2-24X7X2,99.75,74.81
SPA-8X1FE-TX-V2-24X7X4,79.8,59.85
SPA-8X1FE-TX-V2-9X5X4,72.35,54.26
SPA-8X1FE-TX-V2-9X5XNBD,49.88,37.41
SPA-8XCHT1/E1-24X7X2,105.27,78.95
SPA-8XCHT1/E1-24X7X4,84.23,63.17
SPA-8XCHT1/E1-9X5X4,76.33,57.25
SPA-8XCHT1/E1-9X5XNBD,52.64,39.48
SPACES-UL,391.14,187.75
SPBOARD-CBLMGMT=,108.21,112.54
SPC-00007,45.45,37.88
SPC-00010,22.72,18.93
330000008020,15.0,12.0
330000008023,10.0,5.0
SPD150I,504.0,306.3
SPD360NI,621.6,386.31
SP-PHYBRIDGE-24,27209.56,13060.59
SP-PHYBRIDGE-DCPWR,70.42,33.8
SP-TS-TRAY-BLACK,99999.0,29.0
SP-X20-TRAY,99999.0,29.0
SPZZE0170GY12,18.11,16.96
SPZZE0170GY24,36.22,33.93
SPZZE0170GY36,54.33,50.89
SPZZE0170H212,47.64,41.99
SPZZE0170H512,47.64,41.99
SPZZE0170O012,35.74,31.5
SPZZE0170O112,35.74,31.5
SPZZE0170OD12,47.64,41.99
SPZZE0170OE12,35.74,31.5
SPZZE0170OF12,47.64,41.99
SPZZE0170OG12,35.74,31.5
SPZZE0170OH24,36.22,33.93
SPZZE0170OH36,54.33,50.89
SPZZE03400U12,4922.55,4339.44
SPZZE03401212,4922.55,4339.44
SPZZE03401912,1870.57,1752.04
SPZZE03401924,3741.14,3504.1
SPZZE03401936,5611.71,5256.14
SPZZE03402712,3691.91,3254.58
SPZZE03402812,3691.91,3254.58
SPZZE0350JF12,16.3,15.27
SPZZE0350JF24,32.6,30.53
SPZZE0350JF36,48.9,45.81
SPZZE0350JQ12,42.9,37.82
SPZZE0350JU12,42.9,37.82
SPZZE0350LC01,2.52,2.24
SPZZE0350LD01,2.52,2.24
SPZZE0350S812,32.18,28.36
SPZZE0350S912,32.18,28.36
SPZZE0350SP12,42.9,37.82
SPZZE0350SQ12,32.18,28.36
SPZZE0350SR12,42.9,37.82
SPZZE0350SS12,32.18,28.36
SPZZE0350ST12,16.3,15.27
SPZZE0350ST24,32.6,30.53
SPZZE0350ST36,48.9,45.81
SPZZE04400U12,4266.21,3760.85
SPZZE04401412,4266.21,3760.85
SPZZE04401512,1621.16,1518.45
SPZZE04401524,3242.32,3036.88
SPZZE04401536,4863.48,4555.33
SPZZE04402712,3199.66,2820.64
SPZZE04402812,3199.66,2820.64
SPZZE0450J112,15.38,14.4
SPZZE0450J124,30.76,28.82
SPZZE0450J136,46.14,43.22
SPZZE0450JF12,40.49,35.69
SPZZE0450JH12,40.49,35.69
SPZZE0450L401,2.38,2.11
SPZZE0450L501,2.38,2.11
SPZZE0450S012,30.36,26.77
SPZZE0450S112,30.36,26.77
SPZZE0450SH12,40.49,35.69
SPZZE0450SI12,30.36,26.77
SPZZE0450SJ12,40.49,35.69
SPZZE0450SK12,30.36,26.77
SPZZE0450SL12,15.38,14.4
SPZZE0450SL24,30.76,28.82
SPZZE0450SL36,46.14,43.22
SPZZE05300U12,3445.79,3037.61
SPZZE05301212,3445.79,3037.61
SPZZE05301912,1309.39,1226.42
SPZZE05301924,2618.78,2452.85
SPZZE05301936,3928.17,3679.27
SPZZE05302712,2584.35,2278.21
SPZZE05302812,2584.35,2278.21
SPZZE0550JC12,37.33,32.9
SPZZE0550JG12,37.33,32.9
SPZZE0550JT12,14.19,13.29
SPZZE0550JT24,28.38,26.58
SPZZE0550JT36,42.57,39.87
SPZZE0550NH01,2.19,1.94
SPZZE0550NI01,2.19,1.94
SPZZE0550UD12,28.0,24.68
SPZZE0550UE12,28.0,24.68
SPZZE0550UU12,37.33,32.9
SPZZE0550UV12,28.0,24.68
SPZZE0550UW12,37.33,32.9
SPZZE0550UX12,28.0,24.68
SPZZE0550UY12,14.19,13.29
SPZZE0550UY24,28.38,26.58
SPZZE0550UY36,42.57,39.87
SPZZE06300U12,2953.53,2603.66
SPZZE06301312,2953.53,2603.66
SPZZE06301512,1122.34,1051.23
SPZZE06301524,2244.68,2102.46
SPZZE06301536,3367.02,3153.69
SPZZE06302712,2215.15,1952.75
SPZZE06302812,2215.15,1952.75
SPZZE0640M212,30.98,27.31
SPZZE0640M412,30.98,27.31
SPZZE0640ML12,11.78,11.03
SPZZE0640ML24,23.56,22.07
SPZZE0640ML36,35.34,33.1
SPZZE0640R301,1.82,1.62
SPZZE0640R401,1.82,1.62
SPZZE0640XZ12,23.24,20.48
SPZZE0640Y012,23.24,20.48
SPZZE0640YG12,30.98,27.31
SPZZE0640YH12,23.24,20.48
SPZZE0640YI12,30.98,27.31
SPZZE0640YJ12,23.24,20.48
SPZZE0640YK12,11.78,11.03
SPZZE0640YK24,23.56,22.07
SPZZE0640YK36,35.34,33.1
SPZZE07200U12,2461.28,2169.72
SPZZE07201312,2461.28,2169.72
SPZZE07201512,935.28,876.02
SPZZE07201524,1870.56,1752.04
SPZZE07201536,2805.84,2628.06
SPZZE07202712,1845.97,1627.31
SPZZE07202812,1845.97,1627.31
SPZZE0740KO12,26.21,23.11
SPZZE0740KR12,26.21,23.11
SPZZE0740L312,9.96,9.33
SPZZE0740L324,19.92,18.66
SPZZE0740L336,29.88,27.99
SPZZE0740P601,1.54,1.37
SPZZE0740P701,1.54,1.37
SPZZE0740UM12,19.66,17.33
SPZZE0740UN12,19.66,17.33
SPZZE0740V312,26.21,23.11
SPZZE0740V412,19.66,17.33
SPZZE0740V512,26.21,23.11
SPZZE0740V612,19.66,17.33
SPZZE0740V712,9.96,9.33
SPZZE0740V724,19.92,18.66
SPZZE0740V736,29.88,27.99
SPZZE08100U12,2133.11,1880.43
SPZZE08101312,2133.11,1880.43
SPZZE08101512,810.58,759.22
SPZZE08101524,1621.16,1518.45
SPZZE08101536,2431.74,2277.66
SPZZE08102712,1599.84,1410.33
SPZZE08102812,1599.84,1410.33
SPZZE0830KW12,21.37,18.84
SPZZE0830LE12,21.37,18.84
SPZZE0830LI12,8.11,7.59
SPZZE0830LI24,16.22,15.2
SPZZE0830LI36,24.33,22.79
SPZZE0830UR12,16.02,14.13
SPZZE0830US12,16.02,14.13
SPZZE0830V412,21.37,18.84
SPZZE0830V512,16.02,14.13
SPZZE0830V612,21.37,18.84
SPZZE0830V712,16.02,14.13
SPZZE0830V812,8.11,7.59
SPZZE0830V824,16.22,15.2
SPZZE0830V836,24.33,22.79
SPZZE0960GG12,7.42,6.95
SPZZE0960GG24,14.84,13.9
SPZZE0960GG36,22.26,20.85
SPZZE0960GO12,19.48,17.17
SPZZE0960H212,19.48,17.17
SPZZE0960PK12,14.62,12.89
SPZZE0960PL12,14.62,12.89
SPZZE0960PX12,19.48,17.17
SPZZE0960PY12,14.62,12.89
SPZZE0960PZ12,19.48,17.17
SPZZE0960Q012,14.62,12.89
SPZZE0960Q112,7.42,6.95
SPZZE0960Q124,14.84,13.9
SPZZE0960Q136,22.26,20.85
SPZZE1080H312,6.19,5.8
SPZZE1080H324,12.38,11.59
SPZZE1080H336,18.57,17.39
SPZZE1080HH12,16.26,14.34
SPZZE1080HM12,16.26,14.34
SPZZE1080Q412,12.2,10.75
SPZZE1080Q512,12.2,10.75
SPZZE1080QH12,16.26,14.34
SPZZE1080QI12,12.2,10.75
SPZZE1080QJ12,16.26,14.34
SPZZE1080QK12,12.2,10.75
SPZZE1080QL12,6.19,5.8
SPZZE1080QL24,12.38,11.59
SPZZE1080QL36,18.57,17.39
SPZZE1240GM12,5.74,5.38
SPZZE1240GM24,11.48,10.75
SPZZE1240GM36,17.22,16.13
SPZZE1240GX12,15.1,13.31
SPZZE1240GZ12,15.1,13.31
SPZZE1240PK12,11.33,9.98
SPZZE1240PL12,11.33,9.98
SPZZE1240PX12,15.1,13.31
SPZZE1240PY12,11.33,9.98
SPZZE1240PZ12,15.1,13.31
SPZZE1240Q012,11.33,9.98
SPZZE1240Q112,5.74,5.38
SPZZE1240Q124,11.48,10.75
SPZZE1240Q136,17.22,16.13
SPZZE1390HE12,5.43,5.09
SPZZE1390HE24,10.86,10.17
SPZZE1390HE36,16.29,15.26
SPZZE1390HI12,14.29,12.6
SPZZE1390HU12,14.29,12.6
SPZZE1390QB12,10.72,9.45
SPZZE1390QC12,10.72,9.45
SPZZE1390QO12,14.29,12.6
SPZZE1390QP12,10.72,9.45
SPZZE1390QQ12,14.29,12.6
SPZZE1390QR12,10.72,9.45
SPZZE1390QS12,5.43,5.09
SPZZE1390QS24,10.86,10.17
SPZZE1390QS36,16.29,15.26
SPZZE25300101,2.8,2.49
SPZZE25300201,2.8,2.49
SPZZE25400101,1.25,1.11
SPZZE25400201,1.25,1.11
SPZZE36200U12,6563.4,5785.92
SPZZE36201312,6563.4,5785.92
SPZZE36201512,2494.1,2336.08
SPZZE36201524,4988.2,4672.14
SPZZE36201536,7482.3,7008.22
SPZZE36202712,4922.55,4339.44
SPZZE36202812,4922.55,4339.44
SPZZM00700V12,1969.02,1735.78
SPZZM00700X12,748.23,700.83
SPZZM00700X24,1496.46,1401.64
SPZZM00700X36,2244.69,2102.47
SPZZM00701212,1969.02,1735.78
SPZZM00702K12,1476.77,1301.84
SPZZM00702L12,1476.77,1301.84
SPZZM03501H01,2.41,2.14
SPZZM04500R01,2.41,2.14
SPZZM05500R01,1.93,1.71
SPZZM06402701,1.93,1.71
SPZZM07402701,1.54,1.37
SPZZM08200912,1009.14,889.6
SPZZM08200A12,26.25,23.14
SPZZM08200D12,383.47,359.17
SPZZM08200D24,766.94,718.35
SPZZM08200D36,1150.41,1077.52
SPZZM08200E12,9.98,9.34
SPZZM08200E24,19.96,18.7
SPZZM08200E36,29.94,28.04
SPZZM08200F12,1009.14,889.6
SPZZM08200G12,26.25,23.14
SPZZM08202X12,756.84,667.18
SPZZM08202Y12,756.84,667.18
SPZZM08202Z12,19.69,17.36
SPZZM08203012,19.69,17.36
SPZZM08302701,1.25,1.11
SPZZM09601H01,1.06,0.94
SPZZM10700512,18.04,15.9
SPZZM10700612,6.86,6.42
SPZZM10700624,13.72,12.85
SPZZM10700636,20.58,19.27
SPZZM10700812,18.04,15.9
SPZZM10701H12,13.54,11.93
SPZZM10701I12,13.54,11.93
SPZZM10801H01,0.87,0.78
SPZZM11500612,14.77,13.02
SPZZM11500712,5.61,5.26
SPZZM11500724,11.22,10.51
SPZZM11500736,16.83,15.77
SPZZM11500912,14.77,13.02
SPZZM11502712,11.08,9.76
SPZZM11502812,11.08,9.76
SPZZM12401H01,0.72,0.64
SPZZM13100612,12.31,10.85
SPZZM13100712,4.68,4.39
SPZZM13100724,9.36,8.77
SPZZM13100736,14.04,13.15
SPZZM13100912,12.31,10.85
SPZZM13102712,9.23,8.13
SPZZM13102812,9.23,8.13
SPZZM13901H01,0.72,0.64
SPZZM25300101,2.41,2.14
SPZZM37500612,8.1,7.59
SPZZM37500624,16.2,15.17
SPZZM37500636,24.3,22.77
SPZZM37500712,21.33,18.8
SPZZM37500D12,21.33,18.8
SPZZM37501H12,16.0,14.1
SPZZM37501I12,16.0,14.1
SPZZM38400512,820.43,723.24
SPZZM38400612,311.76,292.01
SPZZM38400624,623.52,584.01
SPZZM38400636,935.28,876.02
SPZZM38400812,820.43,723.24
SPZZM38401H12,615.33,542.44
SPZZM38401I12,615.33,542.44
SPZZM39001C12,1575.21,1388.62
SPZZM39001D12,41.03,36.17
SPZZM39001F12,15.58,14.59
SPZZM39001F24,31.16,29.19
SPZZM39001F36,46.74,43.78
SPZZM39001H12,1575.21,1388.62
SPZZM39001I12,41.03,36.17
SPZZM39001J12,598.58,560.65
SPZZM39001J24,1197.16,1121.31
SPZZM39001J36,1795.74,1681.96
SPZZM39004012,1181.41,1041.47
SPZZM39004112,1181.41,1041.47
SPZZM39004212,30.77,27.13
SPZZM39004312,30.77,27.13
SPZZM39101C12,1260.17,1110.9
SPZZM39101D12,32.81,28.93
SPZZM39101E12,478.86,448.52
SPZZM39101E24,957.72,897.04
SPZZM39101E36,1436.58,1345.55
SPZZM39101F12,12.46,11.67
SPZZM39101F24,24.92,23.34
SPZZM39101F36,37.38,35.01
SPZZM39101I12,1260.17,1110.9
SPZZM39101J12,32.81,28.93
SPZZM39104012,945.14,833.18
SPZZM39104112,945.14,833.18
SPZZM39104212,24.62,21.71
SPZZM39104312,24.62,21.71
SR2016T-AU-24X7X2,22.08,16.56
SR2016T-AU-24X7X4,17.71,13.28
SR2016T-AU-9X5X4,16.05,12.04
SR2016T-AU-9X5XNBD,14.45,10.84
SRM-1,26.74,18.5
SRM-2,48.62,33.7
SRM-3,67.97,47.1
SRM-4,85.57,59.2
SRM-5,100.28,69.4
SRMSE20800112,35926.0,35629.09
SRMSE20800312,70290.0,69709.09
SRMSE20800324,140580.0,139418.0
SRMSE20800336,210870.0,209127.0
SRMSE20800512,70290.0,69709.09
SRMSE41200112,4920.3,4879.64
SRT001,579.0,415.0
SRT002,849.0,654.0
SRT003,859.0,660.0
SRT009,409.0,316.0
SRT010,409.0,316.0
SRT012,579.0,442.0
SRT1000RMXLI,3350.0,2420.0
SRT1000RMXLI-AP9641,4475.0,3453.0
SRT1000RMXLI-NC,4200.0,3015.0
SRT1000XLI,2925.0,2080.0
SRT10BDVK,1975.0,1522.0
SRT10IP23,3000.0,2311.0
SRT10KRMXLI,15900.0,10999.0
SRT10KRMXLI-ASU,17500.0,13595.0
SRT10KRMXLI-EBM,19650.0,15147.0
SRT10KXLI,15400.0,11891.0
SRT10RMXLIX806,15400.0,11859.0
SRT1500RMXLI,3750.0,2640.0
SRT1500RMXLI-NC,4600.0,3340.0
SRT1500XLI,3300.0,2552.0
SRT192BP,3275.0,2378.0
SRT192BP2,3275.0,2533.0
SRT192BP2-RAILKIT,3754.0,2900.0
SRT192RMBP,3750.0,2599.0
SRT192RMBP2,3750.0,2638.0
SRT192RMBPM,3875.0,2989.0
